path,speaker_id,source_speaker_id,audio_id,raw_text,normalized_text,gender,accent,is_gold_transcript,duration_seconds,label,category,generator,dataset,freeze_tag
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_06\vox_ext_06_003.wav,vox_ext_06,4555,20120613-0900-PLENARY-8-es_20120613-13:20:21_5,Los españoles van a ver cómo sus ahorros pierden valor y cómo el importe de sus deudas se disparan.,los españoles van a ver cómo sus ahorros pierden valor y cómo el importe de sus deudas se disparan.,male,None,0,5.2399,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_06\vox_ext_06_004.wav,vox_ext_06,4555,20120613-0900-PLENARY-8-es_20120613-13:34:39_0,"Señora Presidenta, es doloroso ver cómo la tierra de luz y de alegría es consumida por la más profunda depresión social.",señora presidenta es doloroso ver cómo la tierra de luz y de alegría es consumida por la más profunda depresión social.,male,None,0,7.4787,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_06\vox_ext_06_005.wav,vox_ext_06,4555,20120704-0900-PLENARY-8-es_20120704-13:46:45_3,"El rescate reciente no ha solucionado la crisis de deuda española sino que la ha agravado, añadiendo hasta 100 millones más al pasivo del país.",el rescate reciente no ha solucionado la crisis de deuda española sino que la ha agravado añadiendo hasta cien cero millones más al pasivo del país.,male,None,0,10.3582,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_06\vox_ext_06_006.wav,vox_ext_06,4555,20120704-0900-PLENARY-8-es_20120704-13:46:45_0,"Señor Presidente, no ha habido un solo rescate que haya tenido las consecuencias que le daban, en principio, su razón de ser.",señor presidente no ha habido un solo rescate que haya tenido las consecuencias que le daban en principio su razón de ser.,male,None,0,7.2986,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_06\vox_ext_06_007.wav,vox_ext_06,4555,20120704-0900-PLENARY-8-es_20120704-13:46:45_4,La dura verdad es que hemos sido testigos de las consecuencias nefastas de una fiebre de crédito artificialmente barato.,la dura verdad es que hemos sido testigos de las consecuencias nefastas de una fiebre de crédito artificialmente barato.,male,None,0,8.3786,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_06\vox_ext_06_008.wav,vox_ext_06,4555,20160706-0900-PLENARY-9-es_20160706-13:55:37_4,"Hemos votado por un futuro en el que el Reino Unido participe en los asuntos de todos los continentes, incluida Europa",hemos votado por un futuro en el que el reino unido participe en los asuntos de todos los continentes incluida europa;,male,None,0,6.4389,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_06\vox_ext_06_009.wav,vox_ext_06,4555,20120612-0900-PLENARY-6-es_20120612-12:59:31_5,"Por desgracia, no prosperará hasta que se le deje ser independiente y gestionar su economía en base a sus propios intereses.",por desgracia no prosperará hasta que se le deje ser independiente y gestionar su economía en base a sus propios intereses.,male,None,0,9.4185,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_06\vox_ext_06_010.wav,vox_ext_06,4555,20120613-0900-PLENARY-8-es_20120613-13:20:21_3,El pueblo español conoce a la perfección algo que la soberbia burocrática quiere negar tozudamente.,el pueblo español conoce a la perfección algo que la soberbia burocrática quiere negar tozudamente.,male,None,0,6.4800,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_07\vox_ext_07_001.wav,vox_ext_07,125033,20140917-0900-PLENARY-14-es_20140917-20:22:45_0,"Señor Presidente, Señorías, se han puesto muchos datos sobre la mesa pero falta uno.",señor presidente señorías se han puesto muchos datos sobre la mesa pero falta uno.,female,None,0,5.2001,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_07\vox_ext_07_002.wav,vox_ext_07,125033,20140917-0900-PLENARY-14-es_20140917-20:22:45_11,Un régimen colonial nunca abandona sus territorios si no se le obliga.,un régimen colonial nunca abandona sus territorios si no se le obliga.,female,None,0,3.9199,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_07\vox_ext_07_003.wav,vox_ext_07,125033,20141022-0900-PLENARY-11-es_20141022-17:20:15_0,"Señor Presidente, un fantasma recorre el mundo las revoluciones democráticas contra la oligarquía financiera que nos saquea y empobrece.",señor presidente un fantasma recorre el mundo las revoluciones democráticas contra la oligarquía financiera que nos saquea y empobrece.,female,None,0,9.2599,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_07\vox_ext_07_004.wav,vox_ext_07,125033,20141126-0900-PLENARY-13-es_20141126-16:38:25_4,¿Acaso no interviene la Unión Europea cuando sus miembros venden armas a Israel?,acaso no interviene la unión europea cuando sus miembros venden armas a israel?,male,None,0,4.0196,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_07\vox_ext_07_005.wav,vox_ext_07,125033,20141022-0900-PLENARY-11-es_20141022-17:20:15_2,"Los movimientos populares están en todas partes —en Túnez, en Egipto, en las plazas en España durante el movimiento de los indignados y también en Asia—.",los movimientos populares están en todas partes en túnez en egipto en las plazas en españa durante el movimiento de los indignados y también en asia.,male,None,0,7.8199,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_07\vox_ext_07_006.wav,vox_ext_07,125033,20140716-0900-PLENARY-16-es_20140716-19:12:00_5,"2012, operación Pilar de Defensa.",dos mil doce operación pilar de defensa.,female,None,0,1.7800,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_07\vox_ext_07_007.wav,vox_ext_07,125033,20140716-0900-PLENARY-16-es_20140716-19:12:00_0,"Señora Presidenta, el muro de Israel vulnera la legalidad internacional y los principios de la Carta de las Naciones Unidas, divide familias y pueblos y hace la vida normal impracticable.",señora presidenta el muro de israel vulnera la legalidad internacional y los principios de la carta de las naciones unidas divide familias y pueblos y hace la vida normal impracticable.,female,None,0,10.1199,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_07\vox_ext_07_008.wav,vox_ext_07,125033,20141125-0900-PLENARY-16-es_20141125-20:11:13_8,"Hay vídeos, hay fotos, hay testimonios de todo tipo.",hay vídeos hay fotos hay testimonios de todo tipo.,male,None,0,2.8996,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_07\vox_ext_07_009.wav,vox_ext_07,125033,20141022-0900-PLENARY-11-es_20141022-17:20:15_7,"mostraremos nuestra solidaridad con todos aquellos que sufren la represión por pedir libertad, democracia e igualdad social.",mostraremos nuestra solidaridad con todos aquellos que sufren la represión por pedir libertad democracia e igualdad social.,female,None,0,5.5600,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_07\vox_ext_07_010.wav,vox_ext_07,125033,20140917-0900-PLENARY-14-es_20140917-20:22:45_8,Este conflicto es un conflicto colonial.,este conflicto es un conflicto colonial.,male,None,0,2.5399,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_08\vox_ext_08_001.wav,vox_ext_08,105596,20101215-0900-PLENARY-7-es_20101215-13:09:30_22,Si algo hago en compañía de mis colegas disidentes es desterrar de mi alma cualquier rencor contra mis adversarios políticos.,si algo hago en compañía de mis colegas disidentes es desterrar de mi alma cualquier rencor contra mis adversarios políticos.,male,None,0,7.9790,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_08\vox_ext_08_002.wav,vox_ext_08,105596,20101215-0900-PLENARY-7-es_20101215-13:09:30_26,"Muchas gracias, respetables eurodiputados, por este gesto de no olvidar las calamidades que sufrimos y así acercar la luz de la libertad a mi patria.",muchas gracias respetables eurodiputados por este gesto de no olvidar las calamidades que sufrimos y así acercar la luz de la libertad a mi patria.,male,None,0,9.5390,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_08\vox_ext_08_003.wav,vox_ext_08,105596,20101215-0900-PLENARY-7-es_20101215-13:09:30_7,"Junto a ustedes, de seguro, habrá sentados ex presos políticos o de conciencia recientemente excarcelados por el comunismo salvaje. Sería un error pensar que fueron puestos en libertad.",junto a ustedes de seguro habrá sentados ex presos políticos o de conciencia recientemente excarcelados por el comunismo salvaje. sería un error pensar que fueron puestos en libertad.,male,None,0,11.6800,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_08\vox_ext_08_004.wav,vox_ext_08,105596,20101215-0900-PLENARY-7-es_20101215-13:09:30_8,"Ellos y sus familiares soportan un destierro psicológico, pues sus seres más queridos resultaron extorsionados por el Gobierno neoestalinista cubano.",ellos y sus familiares soportan un destierro psicológico pues sus seres más queridos resultaron extorsionados por el gobierno neoestalinista cubano.,male,None,0,9.7400,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_08\vox_ext_08_005.wav,vox_ext_08,105596,20101215-0900-PLENARY-7-es_20101215-13:09:30_21,"Y si Dios nos ayuda, la ganaremos sin derramamientos de sangre.",y si dios nos ayuda la ganaremos sin derramamientos de sangre.,male,None,0,4.1600,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_08\vox_ext_08_006.wav,vox_ext_08,105596,20101215-0900-PLENARY-7-es_20101215-13:09:30_27,Quiera Dios que pronto en Cuba se logre la reconciliación entre sus hijos y esta sea bendecida con la democracia.,quiera dios que pronto en cuba se logre la reconciliación entre sus hijos y esta sea bendecida con la democracia.,male,None,0,7.6000,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_08\vox_ext_08_007.wav,vox_ext_08,105596,20101215-0900-PLENARY-7-es_20101215-13:09:30_3,"Dentro de las mentalidades de los gobernantes cubanos actuales, nosotros, sus ciudadanos, somos lo que fueron mis ancestros secuestrados en África y traídos a la fuerza a América en pasados siglos.",dentro de las mentalidades de los gobernantes cubanos actuales nosotros sus ciudadanos somos lo que fueron mis ancestros secuestrados en áfrica y traídos a la fuerza a américa en pasados siglos.,male,None,0,11.8197,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_08\vox_ext_08_008.wav,vox_ext_08,105596,20101215-0900-PLENARY-7-es_20101215-13:09:30_24,Gracias al Parlamento Europeo por no abandonar al pueblo cubano en este bregar de más de medio siglo hacia la democracia.,gracias al parlamento europeo por no abandonar al pueblo cubano en este bregar de más de medio siglo hacia la democracia.,male,None,0,6.2200,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_08\vox_ext_08_009.wav,vox_ext_08,105596,20101215-0900-PLENARY-7-es_20101215-13:09:30_11,Por eso aspiramos a contar con vuestro apoyo.,por eso aspiramos a contar con vuestro apoyo.,male,None,0,2.3999,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_08\vox_ext_08_010.wav,vox_ext_08,105596,20101215-0900-PLENARY-7-es_20101215-13:09:30_15,"Quinto, aceptar públicamente que todos los cubanos residentes en la diáspora tienen el derecho a participar en la vida cultural, económica, política y social de Cuba.",quinto aceptar públicamente que todos los cubanos residentes en la diáspora tienen el derecho a participar en la vida cultural económica política y social de cuba.,male,None,0,10.7800,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_09\vox_ext_09_001.wav,vox_ext_09,97024,20100208-0900-PLENARY-8-es_20100208-18:14:57_10,"Con esta propuesta vamos a disponer de más medios, más eficaces, para luchar contra el fraude y la evasión fiscal en Europa.",con esta propuesta vamos a disponer de más medios más eficaces para luchar contra el fraude y la evasión fiscal en europa.,female,None,0,6.9000,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_09\vox_ext_09_002.wav,vox_ext_09,97024,20100208-0900-PLENARY-8-es_20100208-18:14:57_6,"Esta cifra supone el doble de los costes del plan de relanzamiento de la economía propuesto por la Comisión, por lo que nos permite apreciar su gran magnitud.",esta cifra supone el doble de los costes del plan de relanzamiento de la economía propuesto por la comisión por lo que nos permite apreciar su gran magnitud.,female,None,0,8.4396,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_09\vox_ext_09_003.wav,vox_ext_09,97024,20100208-0900-PLENARY-8-es_20100208-19:58:30_3,Los Estados miembros son parte de un proyecto político y las relaciones entre sus sistemas fiscales deben ser acordes con este proyecto político.,los estados miembros son parte de un proyecto político y las relaciones entre sus sistemas fiscales deben ser acordes con este proyecto político.,female,None,0,9.4999,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_09\vox_ext_09_004.wav,vox_ext_09,97024,20100705-0900-PLENARY-13-es_20100705-19:43:54_6,El segundo grupo de enmiendas de particular importancia es el impulso de dos modos de transporte el ferrocarril y el transporte marítimo y fluvial.,el segundo grupo de enmiendas de particular importancia es el impulso de dos modos de transporte el ferrocarril y el transporte marítimo y fluvial.,female,None,0,7.5594,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_09\vox_ext_09_005.wav,vox_ext_09,97024,20100208-0900-PLENARY-8-es_20100208-18:14:57_15,"El levantamiento del secreto bancario ha sido una vieja reivindicación de la OCDE, recuperada por el G 20.",el levantamiento del secreto bancario ha sido una vieja reivindicación de la ocde recuperada por el g veinte.,female,None,0,6.6400,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_09\vox_ext_09_006.wav,vox_ext_09,97024,20100705-0900-PLENARY-13-es_20100705-19:43:54_10,Me refiero a las condiciones de trabajo de los trabajadores y a los derechos de los pasajeros.,me refiero a las condiciones de trabajo de los trabajadores y a los derechos de los pasajeros.,female,None,0,5.3599,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_09\vox_ext_09_007.wav,vox_ext_09,97024,20100208-0900-PLENARY-8-es_20100208-18:14:57_11,"En este sentido, la nueva Directiva supone un salto cuantitativo y cualitativo cuantitativo porque establece nuevas obligaciones y cualitativo porque amplía y concreta las ya contempladas.",en este sentido la nueva directiva supone un salto cuantitativo y cualitativo cuantitativo porque establece nuevas obligaciones y cualitativo porque amplía y concreta las ya contempladas.,female,None,0,11.7789,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_09\vox_ext_09_008.wav,vox_ext_09,97024,20100208-0900-PLENARY-8-es_20100208-18:14:57_2,"Se trata de la lealtad entre los Estados miembros, entre sus administraciones fiscales",se trata de la lealtad entre los estados miembros entre sus administraciones fiscales;,female,None,0,4.2398,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_09\vox_ext_09_009.wav,vox_ext_09,97024,20100208-0900-PLENARY-8-es_20100208-18:14:57_0,"Señor Presidente, queridos colegas, la Unión Europea se basa en una relación de solidaridad entre sus Estados miembros.",señor presidente queridos colegas la unión europea se basa en una relación de solidaridad entre sus estados miembros.,female,None,0,6.3798,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_09\vox_ext_09_010.wav,vox_ext_09,97024,20100208-0900-PLENARY-8-es_20100208-19:58:30_12,"Y si, aun así, lo intentan, tendremos más instrumentos más eficaces para perseguir dicho fraude.",y si aun así lo intentan tendremos más instrumentos más eficaces para perseguir dicho fraude.,female,None,0,6.6199,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_10\vox_ext_10_001.wav,vox_ext_10,125035,20160414-0900-PLENARY-7-es_20160414-11:27:36_5,"Por eso, insisto, espero contar con su apoyo para aprobar la enmienda que pide una investigación internacional de estas cuestiones bajo el auspicio de las Naciones Unidas.",por eso insisto espero contar con su apoyo para aprobar la enmienda que pide una investigación internacional de estas cuestiones bajo el auspicio de las naciones unidas.,female,None,0,9.6600,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_10\vox_ext_10_002.wav,vox_ext_10,125035,20160414-0900-PLENARY-7-es_20160414-11:27:36_2,"Y sobre todo para el pueblo nigeriano, un claro apoyo en la lucha por sus derechos que a la hora de la verdad le corresponde a él librar.",y sobre todo para el pueblo nigeriano un claro apoyo en la lucha por sus derechos que a la hora de la verdad le corresponde a él librar.,female,None,0,7.6800,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_10\vox_ext_10_003.wav,vox_ext_10,125035,20151216-0900-PLENARY-13-es_20151216-16:11:54_5,¿Qué exporta Europa al mundo?,qué exporta europa al mundo?,female,None,0,1.8396,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_10\vox_ext_10_004.wav,vox_ext_10,125035,20151216-0900-PLENARY-13-es_20151216-16:11:54_8,"Esta todavía no es la Europa de los derechos humanos, por mucho que hablemos de ellos.",esta todavía no es la europa de los derechos humanos por mucho que hablemos de ellos.,female,None,0,3.8194,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_10\vox_ext_10_005.wav,vox_ext_10,125035,20151216-0900-PLENARY-13-es_20151216-16:11:54_3,"El intento de bloqueo del tratado vinculante de las Naciones Unidas sobre multinacionales y derechos humanos es solamente un ejemplo de esto, de este cinismo.",el intento de bloqueo del tratado vinculante de las naciones unidas sobre multinacionales y derechos humanos es solamente un ejemplo de esto de este cinismo.,female,None,0,6.7191,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_10\vox_ext_10_006.wav,vox_ext_10,125035,20160414-0900-PLENARY-7-es_20160414-11:27:36_1,"Para las autoridades nigerianas, unas guías para que la persecución de unos crímenes no las lleve a cometer otros y a entrar así en una espiral de difícil salida.",para las autoridades nigerianas unas guías para que la persecución de unos crímenes no las lleve a cometer otros y a entrar así en una espiral de difícil salida.,female,None,0,9.4199,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_10\vox_ext_10_007.wav,vox_ext_10,125035,20180530-0900-PLENARY-28-es_20180530-21:32:01_0,"Sí, claro, esa prevención debería estar dedicada a los hombres que violan y, a lo mejor, a tener eyaculaciones controladas, ¿no?",sí claro esa prevención debería estar dedicada a los hombres que violan y a lo mejor a tener eyaculaciones controladas no?,female,None,0,6.5800,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_10\vox_ext_10_008.wav,vox_ext_10,125035,20151216-0900-PLENARY-13-es_20151216-16:11:54_2,la degradación medioambiental y las violaciones de derechos son sus daños colaterales.,la degradación medioambiental y las violaciones de derechos son sus daños colaterales.,female,None,0,4.3393,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_10\vox_ext_10_009.wav,vox_ext_10,125035,20151216-0900-PLENARY-13-es_20151216-16:11:54_1,"¿Estamos respetando estas obligaciones? Evidentemente, no. Nuestra política comercial solo busca el beneficio empresarial",estamos respetando estas obligaciones? evidentemente no. nuestra política comercial solo busca el beneficio empresarial;,female,None,0,6.7790,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
C:\Users\gonza\TFG\Deepfake-Detection\external_final_voxpopuli\real\vox_ext_10\vox_ext_10_010.wav,vox_ext_10,125035,20160414-0900-PLENARY-7-es_20160414-11:27:36_4,"Porque la explotación de los recursos naturales, el abuso laboral y el fraude fiscal contribuyen directa e indirectamente al auge de la violencia.",porque la explotación de los recursos naturales el abuso laboral y el fraude fiscal contribuyen directa e indirectamente al auge de la violencia.,female,None,0,9.0800,0,real_external_final,real,voxpopuli_es_test_legacy_archive,tfg_final_real_voxpopuli_es_legacy_v1_2026-09-15
