path,label,category,generator,reference_id,reference_file,text_id,text,seed,status
data/tts/cosyvoice/132_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_132,"Al volver del trabajo, la biblioteca permaneció abierta hasta que terminó la última actividad.",20261040,ok
data/tts/cosyvoice/133_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_133,"Al volver del trabajo, una persona preguntó por la dirección correcta y recibió una explicación clara.",20261041,ok
data/tts/cosyvoice/134_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_134,"Al volver del trabajo, el ordenador guardó todos los documentos sin mostrar ningún mensaje de error.",20261042,ok
data/tts/cosyvoice/135_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_135,"Al volver del trabajo, varios estudiantes comentaron las noticias y compararon diferentes puntos de vista.",20261043,ok
data/tts/cosyvoice/136_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_136,"Al volver del trabajo, la cafetería preparó café, té y algunas tostadas para quienes acababan de llegar.",20261044,ok
data/tts/cosyvoice/137_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_137,"Al volver del trabajo, el informe explicó los cambios principales con ejemplos sencillos y datos concretos.",20261045,ok
data/tts/cosyvoice/138_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_138,"Al volver del trabajo, una llamada inesperada cambió los planes previstos para el resto de la jornada.",20261046,ok
data/tts/cosyvoice/139_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_139,"Al volver del trabajo, el tren salió con puntualidad y llegó al destino pocos minutos antes de lo esperado.",20261047,ok
data/tts/cosyvoice/140_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_140,"Al volver del trabajo, la conversación terminó con una pregunta breve sobre los próximos pasos del proyecto.",20261048,ok
data/tts/cosyvoice/141_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_141,"Durante las vacaciones, el equipo revisó los resultados antes de tomar una decisión definitiva.",20261049,ok
data/tts/cosyvoice/142_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_142,"Durante las vacaciones, la biblioteca permaneció abierta hasta que terminó la última actividad.",20261050,ok
data/tts/cosyvoice/143_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_143,"Durante las vacaciones, una persona preguntó por la dirección correcta y recibió una explicación clara.",20261051,ok
data/tts/cosyvoice/144_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_144,"Durante las vacaciones, el ordenador guardó todos los documentos sin mostrar ningún mensaje de error.",20261052,ok
data/tts/cosyvoice/145_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_145,"Durante las vacaciones, varios estudiantes comentaron las noticias y compararon diferentes puntos de vista.",20261053,ok
data/tts/cosyvoice/146_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_146,"Durante las vacaciones, la cafetería preparó café, té y algunas tostadas para quienes acababan de llegar.",20261054,ok
data/tts/cosyvoice/147_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_147,"Durante las vacaciones, el informe explicó los cambios principales con ejemplos sencillos y datos concretos.",20261055,ok
data/tts/cosyvoice/148_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_148,"Durante las vacaciones, una llamada inesperada cambió los planes previstos para el resto de la jornada.",20261056,ok
data/tts/cosyvoice/149_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_149,"Durante las vacaciones, el tren salió con puntualidad y llegó al destino pocos minutos antes de lo esperado.",20261057,ok
data/tts/cosyvoice/150_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_150,"Durante las vacaciones, la conversación terminó con una pregunta breve sobre los próximos pasos del proyecto.",20261058,ok
data/tts/cosyvoice/151_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_151,"Antes de comenzar la prueba, el equipo revisó los resultados antes de tomar una decisión definitiva.",20261059,ok
data/tts/cosyvoice/152_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_152,"Antes de comenzar la prueba, la biblioteca permaneció abierta hasta que terminó la última actividad.",20261060,ok
data/tts/cosyvoice/153_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_153,"Antes de comenzar la prueba, una persona preguntó por la dirección correcta y recibió una explicación clara.",20261061,ok
data/tts/cosyvoice/154_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_154,"Antes de comenzar la prueba, el ordenador guardó todos los documentos sin mostrar ningún mensaje de error.",20261062,ok
data/tts/cosyvoice/155_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_155,"Antes de comenzar la prueba, varios estudiantes comentaron las noticias y compararon diferentes puntos de vista.",20261063,ok
data/tts/cosyvoice/156_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_156,"Antes de comenzar la prueba, la cafetería preparó café, té y algunas tostadas para quienes acababan de llegar.",20261064,ok
data/tts/cosyvoice/157_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_157,"Antes de comenzar la prueba, el informe explicó los cambios principales con ejemplos sencillos y datos concretos.",20261065,ok
data/tts/cosyvoice/158_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_158,"Antes de comenzar la prueba, una llamada inesperada cambió los planes previstos para el resto de la jornada.",20261066,ok
data/tts/cosyvoice/159_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_159,"Antes de comenzar la prueba, el tren salió con puntualidad y llegó al destino pocos minutos antes de lo esperado.",20261067,ok
data/tts/cosyvoice/160_ref4.wav,1,tts,cosyvoice,Rober_ref,Rober_ref.wav,txt_160,"Antes de comenzar la prueba, la conversación terminó con una pregunta breve sobre los próximos pasos del proyecto.",20261068,ok
data/tts/cosyvoice/161_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_161,"En una tarde de septiembre, el equipo revisó los resultados antes de tomar una decisión definitiva.",20261069,ok
data/tts/cosyvoice/162_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_162,"En una tarde de septiembre, la biblioteca permaneció abierta hasta que terminó la última actividad.",20261070,ok
data/tts/cosyvoice/163_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_163,"En una tarde de septiembre, una persona preguntó por la dirección correcta y recibió una explicación clara.",20261071,ok
data/tts/cosyvoice/164_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_164,"En una tarde de septiembre, el ordenador guardó todos los documentos sin mostrar ningún mensaje de error.",20261072,ok
data/tts/cosyvoice/165_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_165,"En una tarde de septiembre, varios estudiantes comentaron las noticias y compararon diferentes puntos de vista.",20261073,ok
data/tts/cosyvoice/166_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_166,"En una tarde de septiembre, la cafetería preparó café, té y algunas tostadas para quienes acababan de llegar.",20261074,ok
data/tts/cosyvoice/167_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_167,"En una tarde de septiembre, el informe explicó los cambios principales con ejemplos sencillos y datos concretos.",20261075,ok
data/tts/cosyvoice/168_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_168,"En una tarde de septiembre, una llamada inesperada cambió los planes previstos para el resto de la jornada.",20261076,ok
data/tts/cosyvoice/169_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_169,"En una tarde de septiembre, el tren salió con puntualidad y llegó al destino pocos minutos antes de lo esperado.",20261077,ok
data/tts/cosyvoice/170_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_170,"En una tarde de septiembre, la conversación terminó con una pregunta breve sobre los próximos pasos del proyecto.",20261078,ok
data/tts/cosyvoice/171_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_171,"Cuando sonó el teléfono, el equipo revisó los resultados antes de tomar una decisión definitiva.",20261079,ok
data/tts/cosyvoice/172_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_172,"Cuando sonó el teléfono, la biblioteca permaneció abierta hasta que terminó la última actividad.",20261080,ok
data/tts/cosyvoice/173_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_173,"Cuando sonó el teléfono, una persona preguntó por la dirección correcta y recibió una explicación clara.",20261081,ok
data/tts/cosyvoice/174_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_174,"Cuando sonó el teléfono, el ordenador guardó todos los documentos sin mostrar ningún mensaje de error.",20261082,ok
data/tts/cosyvoice/175_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_175,"Cuando sonó el teléfono, varios estudiantes comentaron las noticias y compararon diferentes puntos de vista.",20261083,ok
data/tts/cosyvoice/176_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_176,"Cuando sonó el teléfono, la cafetería preparó café, té y algunas tostadas para quienes acababan de llegar.",20261084,ok
data/tts/cosyvoice/177_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_177,"Cuando sonó el teléfono, el informe explicó los cambios principales con ejemplos sencillos y datos concretos.",20261085,ok
data/tts/cosyvoice/178_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_178,"Cuando sonó el teléfono, una llamada inesperada cambió los planes previstos para el resto de la jornada.",20261086,ok
data/tts/cosyvoice/179_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_179,"Cuando sonó el teléfono, el tren salió con puntualidad y llegó al destino pocos minutos antes de lo esperado.",20261087,ok
data/tts/cosyvoice/180_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_180,"Cuando sonó el teléfono, la conversación terminó con una pregunta breve sobre los próximos pasos del proyecto.",20261088,ok
data/tts/cosyvoice/181_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_181,"Al abrir la ventana, el equipo revisó los resultados antes de tomar una decisión definitiva.",20261089,ok
data/tts/cosyvoice/182_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_182,"Al abrir la ventana, la biblioteca permaneció abierta hasta que terminó la última actividad.",20261090,ok
data/tts/cosyvoice/183_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_183,"Al abrir la ventana, una persona preguntó por la dirección correcta y recibió una explicación clara.",20261091,ok
data/tts/cosyvoice/184_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_184,"Al abrir la ventana, el ordenador guardó todos los documentos sin mostrar ningún mensaje de error.",20261092,ok
data/tts/cosyvoice/185_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_185,"Al abrir la ventana, varios estudiantes comentaron las noticias y compararon diferentes puntos de vista.",20261093,ok
data/tts/cosyvoice/186_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_186,"Al abrir la ventana, la cafetería preparó café, té y algunas tostadas para quienes acababan de llegar.",20261094,ok
data/tts/cosyvoice/187_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_187,"Al abrir la ventana, el informe explicó los cambios principales con ejemplos sencillos y datos concretos.",20261095,ok
data/tts/cosyvoice/188_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_188,"Al abrir la ventana, una llamada inesperada cambió los planes previstos para el resto de la jornada.",20261096,ok
data/tts/cosyvoice/189_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_189,"Al abrir la ventana, el tren salió con puntualidad y llegó al destino pocos minutos antes de lo esperado.",20261097,ok
data/tts/cosyvoice/190_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_190,"Al abrir la ventana, la conversación terminó con una pregunta breve sobre los próximos pasos del proyecto.",20261098,ok
data/tts/cosyvoice/191_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_191,"Después de revisar los datos, el equipo revisó los resultados antes de tomar una decisión definitiva.",20261099,ok
data/tts/cosyvoice/192_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_192,"Después de revisar los datos, la biblioteca permaneció abierta hasta que terminó la última actividad.",20261100,ok
data/tts/cosyvoice/193_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_193,"Después de revisar los datos, una persona preguntó por la dirección correcta y recibió una explicación clara.",20261101,ok
data/tts/cosyvoice/194_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_194,"Después de revisar los datos, el ordenador guardó todos los documentos sin mostrar ningún mensaje de error.",20261102,ok
data/tts/cosyvoice/195_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_195,"Después de revisar los datos, varios estudiantes comentaron las noticias y compararon diferentes puntos de vista.",20261103,ok
data/tts/cosyvoice/196_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_196,"Después de revisar los datos, la cafetería preparó café, té y algunas tostadas para quienes acababan de llegar.",20261104,ok
data/tts/cosyvoice/197_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_197,"Después de revisar los datos, el informe explicó los cambios principales con ejemplos sencillos y datos concretos.",20261105,ok
data/tts/cosyvoice/198_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_198,"Después de revisar los datos, una llamada inesperada cambió los planes previstos para el resto de la jornada.",20261106,ok
data/tts/cosyvoice/199_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_199,"Después de revisar los datos, el tren salió con puntualidad y llegó al destino pocos minutos antes de lo esperado.",20261107,ok
data/tts/cosyvoice/200_ref5.wav,1,tts,cosyvoice,Samu_ref,Samu_ref.wav,txt_200,"Después de revisar los datos, la conversación terminó con una pregunta breve sobre los próximos pasos del proyecto.",20261108,ok
